perturbation,rel_s1,rel_s2,rel_s3,rel_s4,relative_flux_J5,relative_flux_J6,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,e_J1/s1,e_J1/s2,e_J1/s3,e_J1/s4,e_J2/s1,e_J2/s2,e_J2/s3,e_J2/s4,e_J3/s1,e_J3/s2,e_J3/s3,e_J3/s4,e_J4/s1,e_J4/s2,e_J4/s3,e_J4/s4,e_J5/s1,e_J5/s2,e_J5/s3,e_J5/s4,e_J6/s1,e_J6/s2,e_J6/s3,e_J6/s4
0.30974350791279737,1.4103126265495194,1.7068596747698102,0.7586580924822206,1.338250311312556,0.6054611041404062,0.6938907742426502,0.37290135093779064,0.2739984160366936,0.8916375514746214,0.8839110522754131,0.8684811157900675,0.1038219278129997,0.7125452279881084,0.28082736041270695,0.6492978099696326,0.561231150453963,0.09248001312108112,0.9971411253706975,0.0,-3.7665716497206576,0.0,0.0,-11.257066196911524,12.257066196911534,0.0,0.0,1.1014528597267974,0.0,-0.10145285972680164,0.0,-4.300001456311146,-0.0,-0.0,5.300001456311152,0.0,0.0,2.048410201472534,0.0,-0.0,-0.0,-0.0,-1.745357729749273
1.242495877915942,1.0024503633773838,1.0028718655208158,0.9948123155580381,1.000870384214606,1.0736892814567345,0.9982658353333208,0.10930246561033585,0.6821187574772214,0.6495802999180492,0.8070584085305884,0.38406837201515576,0.3745590780054945,0.41900015511563415,0.6653022221567377,0.3090885207810754,0.2897023074446964,0.5760007640576879,0.7749920273036188,-0.0,1.4002411616703532,-0.0,-0.0,2.3334467990873273,-1.3334467990873302,-0.0,-0.0,-18.81644353806664,-0.0,19.816443538066686,-0.0,-1.307314909318734,-0.0,-0.0,2.307314909318741,-0.0,-0.0,-13.161133863727787,-0.0,-0.0,-0.0,-0.0,-1.997611170425626
2.0875045940693178,1.0084793185907863,1.0256635909180036,0.984792791737342,1.0240787713358916,1.2845817785820677,1.026068821900329,0.4496840426414326,0.23470276943875668,0.7123654435956476,0.4023592889530534,0.5576476626472101,0.5171313230019466,0.7224366912012242,0.1568247823421257,0.9639928951578034,0.35937736615397364,0.6640166394070308,0.01405024338972638,0.0,-0.5955115300450254,0.0,0.0,-0.8074854262746275,1.8074854262746276,0.0,0.0,-15.065533435048708,-0.0,16.065533435048664,-0.0,1.2551994216354423,0.0,0.0,-0.2551994216354397,-0.0,-0.0,-14.346326132801163,-0.0,0.0,0.0,0.0,1.0805477285044152
1.2304670437027723,1.0123868354048051,1.014058547587766,0.9462178638411147,1.0097898262901615,1.0193628542725894,1.0217185651365233,0.2562565636366848,0.9755811414067893,0.8508014413063705,0.47491912260857516,0.9542288659906446,0.5828422313197934,0.9104208990536439,0.5372119782096844,0.07669043113901908,0.2164973336502638,0.6641556441799701,0.11497614034397585,-0.0,1.28186837897222,-0.0,-0.0,2.117913639476426,-1.1179136394764202,-0.0,-0.0,-2.12516885312821,-0.0,3.1251688531282005,-0.0,2.773501947556822,0.0,0.0,-1.7735019475568228,-0.0,-0.0,-0.33419016765217746,-0.0,0.0,0.0,0.0,2.1925820276000643
0.787921365263553,1.1029703066785261,1.1621195664248236,0.9813745690429396,1.010208091215197,0.947369479307125,0.9878933494881562,0.9696317076468688,0.3698135474070172,0.7496273726563167,0.34059264628913977,0.5436069637906616,0.06538278932042296,0.06259267197562213,0.9525990849791273,0.8297339919706278,0.39154091687980663,0.985069104315482,0.44929571364877585,0.0,-763.5370794135703,0.0,0.0,-1546.7212740842206,1547.7212740842215,0.0,0.0,1.181741532416174,0.0,-0.1817415324161736,0.0,-0.17279932237827053,-0.0,-0.0,1.1727993223782667,0.0,0.0,2.9271619204433565,0.0,-0.0,-0.0,-0.0,-1.212775023883505
1.433867678578928,0.9437764649623638,0.8610875191693015,1.1448129649435475,0.8677454908776471,1.1565362345459795,0.7813447387152243,0.3360601038063832,0.05651176026240967,0.10335985464612973,0.5977252549252938,0.3413150042417944,0.11447435813181472,0.9180466901670382,0.5570411266718539,0.6441659590209683,0.17778906075678091,0.07689308321824906,0.3544995880914331,0.0,-1.2750109862249404,0.0,0.0,-1.331991599562489,2.33199159956249,0.0,0.0,1.272647960922571,0.0,-0.2726479609225665,0.0,14.301453561711867,0.0,0.0,-13.301453561711869,0.0,0.0,1.0699974249038395,0.0,0.0,0.0,0.0,1.8361117818270176
0.4031680522938073,0.9062231846262945,0.8838914579319904,1.4815826610685663,0.9398243190374789,0.8288474475758139,0.7688639082051952,0.5732722083186583,0.6104557149023043,0.18152750332415957,0.3620828149521439,0.44104410009736883,0.8412119608067724,0.6104414124878388,0.34654633218552355,0.152471169967079,0.5430595827496504,0.6472517378975644,0.49524036679887395,-0.0,1.3799761757146993,-0.0,-0.0,1.4103551227535016,-0.41035512275350194,-0.0,-0.0,-0.4130828882936034,-0.0,1.4130828882935969,-0.0,3.513807614573656,0.0,0.0,-2.5138076145736483,-0.0,-0.0,-0.6352780069042553,-0.0,0.0,0.0,0.0,4.695090370778698
2.454276839660498,1.0012697043121161,1.0019371658561456,0.9688456240628551,1.0014122228711613,1.0200707669301339,1.0028979570282186,0.9364433765064236,0.33203624702106427,0.6399725005948758,0.8348073496019074,0.5484074406696832,0.3202284123202572,0.10350607502897835,0.7429370866964251,0.01164384668325058,0.8545619312160398,0.8329594727289475,0.6095766929328623,0.0,-135.51328619629788,0.0,0.0,-260.19069050125,261.19069050124966,0.0,0.0,-40.30057753031514,-0.0,41.30057753031509,-0.0,2.8275657434730928,0.0,0.0,-1.827565743473085,-0.0,-0.0,-0.6118841334887024,-0.0,0.0,0.0,0.0,2.0490136046780196
1.6258441829419548,0.9993444660550527,0.9663607090705459,1.027874636862449,0.9745011955672553,1.0442166895027443,0.9496709298055817,0.30741359571276206,0.15756046952140146,0.758730936856106,0.0017444606505470084,0.24220383306515514,0.19567579946025682,0.10292666243791626,0.9806212964409998,0.05891274405654445,0.3386376113247198,0.9440612613303303,0.49124018800291247,0.0,-0.21249904390939114,0.0,0.0,-0.023287117359725915,1.0232871173597218,0.0,0.0,9.432052690221429,0.0,-8.432052690221433,0.0,3.103824288841701,0.0,0.0,-2.1038242888417,0.0,0.0,1.5614444028369465,0.0,0.0,0.0,0.0,2.0253884133963265
0.924998156818015,1.0022550712878882,1.0066090871523106,0.9890246527569438,1.0052412484421496,0.9717248416856877,0.9894450842873244,0.8111129720149631,0.9239177723600198,0.5488968992608186,0.45293989785030475,0.2835423848420232,0.9363015402062057,0.4538288014926225,0.5997926977554224,0.9660588803715835,0.2664816133060688,0.09625814967263568,0.24694485779670639,0.0,-20.913479943237878,0.0,0.0,-11.424638465687533,12.424638465687533,0.0,0.0,3.3507345774019344,0.0,-2.350734577401944,0.0,-11.748594096182043,-0.0,-0.0,12.748594096182046,0.0,0.0,2.6221080715858354,0.0,-0.0,-0.0,-0.0,-2.04596702030269
