perturbation,rel_s1,rel_s2,rel_s3,rel_s4,relative_flux_J5,relative_flux_J6,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,e_J1/s1,e_J1/s2,e_J1/s3,e_J1/s4,e_J2/s1,e_J2/s2,e_J2/s3,e_J2/s4,e_J3/s1,e_J3/s2,e_J3/s3,e_J3/s4,e_J4/s1,e_J4/s2,e_J4/s3,e_J4/s4,e_J5/s1,e_J5/s2,e_J5/s3,e_J5/s4,e_J6/s1,e_J6/s2,e_J6/s3,e_J6/s4
2.2434530754430497,1.276161159065038,1.3609578335872068,1.44651879294993,1.2434170012064416,1.5780199541777127,-0.9012731473187,0.7067916371023092,0.6624547272962261,0.04076248362575441,0.6270416159070539,0.8152194090029126,0.3917384861922939,0.896139407585309,0.9461433652132211,0.10257358299554109,0.9397854322023667,0.3839744890300706,0.46067704351298244,-0.0,1.2428713534461708,-0.0,-0.0,1.0764769592641399,-0.07647695926413643,-0.0,-0.0,-1.3255195012178327,-0.0,2.3255195012178325,-0.0,27.552691710914747,0.0,0.0,-26.55269171091465,-0.0,-0.0,-1.3660804031509386,-0.0,0.0,0.0,0.0,10.775910508841127
0.5229657111203574,0.9793959463263491,0.9756619227865659,0.7424752108682038,0.9937839862815939,0.6767695224355262,1.0067361936054784,0.0707158633991557,0.5636829884669967,0.33077636703057434,0.9013626283425561,0.014725656749559168,0.949604364865103,0.3254580494791329,0.0442851616671599,0.8460703400277229,0.0939384721303046,0.027987720765796253,0.7962227200280158,-0.0,1.3308055332311415,-0.0,-0.0,1.780933660431295,-0.7809336604312968,-0.0,-0.0,-0.40621666369700843,-0.0,1.4062166636970126,-0.0,-0.6926595293219782,-0.0,-0.0,1.6926595293219762,-0.0,-0.0,-0.6552231348096625,-0.0,-0.0,-0.0,-0.0,-1.0697416578103618
1.506655401020931,1.0225522177829578,1.0522443699937178,1.122752591862456,1.0394256845676562,1.2204867463247326,1.0527353258381198,0.9630435819994297,0.4004438900581381,0.9505535756276046,0.911362573031323,0.3667854152002209,0.6364343384421706,0.870838427948562,0.02518116637886092,0.4127009138343162,0.9902408724675377,0.8794259751910863,0.4159636138228664,0.0,-1.1426977039941841,0.0,0.0,-1.7124783655343687,2.7124783655343716,0.0,0.0,-1.195061184393768,-0.0,2.1950611843937735,-0.0,1.037815791260981,0.0,0.0,-0.037815791260983465,-0.0,-0.0,-2.1445806824480256,-0.0,0.0,0.0,0.0,1.320677072974191
2.4206783658007898,1.8301727701690167,1.9254188839400244,1.977885894551218,1.577727994102835,2.085795735834218,2.1340467426049767,0.21360140882444545,0.7706312996691826,0.35982260329588955,0.19276082513573278,0.8282890373317898,0.746463862678232,0.44538322469693525,0.16544863382963237,0.034547830087271914,0.8287495115240832,0.5412423110964901,0.4832312223087538,-0.0,1.0899112795638726,-0.0,-0.0,1.5089005781916403,-0.5089005781916445,-0.0,-0.0,-1.8985768677731671,-0.0,2.898576867773168,-0.0,1.4436159910465374,0.0,0.0,-0.44361599104653904,-0.0,-0.0,-0.32473858799710936,-0.0,0.0,0.0,0.0,1.451228327945161
2.3342729608792663,1.1869042557254346,1.3937781531904494,1.552733310466112,1.2521992661194028,1.7233170126486226,1.490618599875399,0.10330074808921519,0.47519758788875255,0.25795283225279264,0.95401681775763,0.5644651370676367,0.833757040868845,0.4701038731011221,0.20665461773430827,0.19043647024016763,0.24375763928290928,0.5877423897657793,0.08299943086914996,-0.0,3.1535814905243345,-0.0,-0.0,2.711867437785,-1.711867437785006,-0.0,-0.0,-0.8679433700334607,-0.0,1.8679433700334585,-0.0,1.5745994405249804,0.0,0.0,-0.5745994405249846,-0.0,-0.0,-0.9959234395682914,-0.0,0.0,0.0,0.0,1.634207123145105
0.2603164553929166,1.0067487227226453,1.0117116394404724,1.0547183644940248,1.0099143691937387,0.3746725969860656,0.9945659188750777,0.189476047713677,0.7130821320545397,0.8283278368591851,0.9197958288577419,0.13571793318158298,0.5332842516735606,0.602976219598652,0.2455965014334942,0.2890372688946159,0.54706078904081,0.014110449527391045,0.9912814371255586,-0.0,11.09443238661291,-0.0,-0.0,13.887473639965904,-12.88747363996589,-0.0,-0.0,42.69790684755952,0.0,-41.697906847559516,0.0,-8.687090010411223,-0.0,-0.0,9.687090010411227,0.0,0.0,5.883164108037343,0.0,-0.0,-0.0,-0.0,-0.5565600237030078
1.099922320451705,1.0231558650512487,1.0251067058107326,1.0302811243870291,1.0075242343492083,1.034791942204135,1.0580964689543688,0.11516670646703298,0.592446007828197,0.4066113588661481,0.7728929069665907,0.5080078296121436,0.6205664054263582,0.4340735567862709,0.04266374620270852,0.648319644655526,0.7163017566316113,0.17556871660815143,0.42186622901176496,-0.0,1.1468750560339362,-0.0,-0.0,1.7871306732121364,-0.787130673212129,-0.0,-0.0,-0.8635942977294552,-0.0,1.863594297729451,-0.0,2.786608979359466,0.0,0.0,-1.786608979359465,-0.0,-0.0,-2.141481407552231,-0.0,0.0,0.0,0.0,7.352205877476987
0.8534910941547122,0.9859954690329016,0.9675234406402028,0.9440639688842091,0.985534024103369,0.9179046592207125,0.9615015906989473,0.8717938267050565,0.4689939073285674,0.48829805131230974,0.816514173225243,0.47932273256879665,0.7320395369651141,0.7728293284553661,0.058315326294235525,0.46697471597022744,0.7620516023886164,0.46416844335828367,0.7261094701598176,0.0,-5.635012182601645,0.0,0.0,-4.8669535464941855,5.8669535464942,0.0,0.0,-1.1753628818663426,-0.0,2.175362881866345,-0.0,1.3427076208519932,0.0,0.0,-0.34270762085199485,-0.0,-0.0,-1.1843758318258575,-0.0,0.0,0.0,0.0,2.727825993723641
1.289589452026039,0.9942507234656951,0.9743012806519706,0.8194438222258849,0.9754491862231319,1.0257334890203849,0.974183579354072,0.7609572985923623,0.07382177107493237,0.3401135402752742,0.4100453224671974,0.7797052798284044,0.21700913338322092,0.5629922734763457,0.06867544000963843,0.7404198551338785,0.22441402066530458,0.7042980713198878,0.07577621750291719,0.0,-0.2960370147495689,0.0,0.0,-0.36390925973312255,1.363909259733123,0.0,0.0,1.2653308177417009,0.0,-0.2653308177416936,0.0,1.1026689059189343,0.0,0.0,-0.10266890591893157,0.0,0.0,1.1674524782529898,0.0,0.0,0.0,0.0,1.0529166236587417
0.8715333297054679,1.000530177843653,1.0020067592932358,1.010249025912705,1.0011481436497724,0.9875797121394881,0.9982876112374691,0.19973306768734544,0.763919841026447,0.16602936963552983,0.30475066896271685,0.17249719770759775,0.07849394138139898,0.5381367909486048,0.6814790640067834,0.582599837797227,0.9680221945473358,0.2346464502126938,0.5179770677118866,-0.0,9.546359665847714,-0.0,-0.0,3.074793705456147,-2.0747937054561576,-0.0,-0.0,2.7905525568677203,0.0,-1.7905525568677159,0.0,-3.3439751845125705,-0.0,-0.0,4.343975184512588,0.0,0.0,11.582579668988958,0.0,-0.0,-0.0,-0.0,-1.4957148512602936
