perturbation,rel_s1,rel_s2,rel_s3,rel_s4,relative_flux_J5,relative_flux_J6,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,e_J1/s1,e_J1/s2,e_J1/s3,e_J1/s4,e_J2/s1,e_J2/s2,e_J2/s3,e_J2/s4,e_J3/s1,e_J3/s2,e_J3/s3,e_J3/s4,e_J4/s1,e_J4/s2,e_J4/s3,e_J4/s4,e_J5/s1,e_J5/s2,e_J5/s3,e_J5/s4,e_J6/s1,e_J6/s2,e_J6/s3,e_J6/s4
2.928598500729659,0.5386259753112701,1.3201217750493757,1.273162946049492,1.2786739353308336,0.9055835415468015,1.3398662133988064,0.4236069600471236,0.6883677405161938,0.9084405908022543,0.04856875579524311,0.404781470307888,0.45108997149025754,0.9067558403457721,0.3821375491869633,0.01766207629069627,0.3531919375015158,0.9783369847760336,0.684527023579031,0.0,-0.3213415736877844,0.0,0.0,-0.24194617282457273,1.2419461728245758,0.0,0.0,-11.410886488484035,-0.0,12.410886488484064,-0.0,1.4546123829762814,0.0,0.0,-0.4546123829762813,-0.0,-0.0,-0.48593858841641463,-0.0,0.0,0.0,0.0,1.1638848601744207
0.7984480113329118,0.8913763495708809,1.0686348393888014,1.0500987593254707,1.0157777020426335,1.0850323409122993,0.9707111668525846,0.8771791114204065,0.4378977399616414,0.09797084614264973,0.5951966968880432,0.670589012822203,0.19671453415038254,0.7146049976943418,0.8856786849452936,0.37742775149098906,0.07280017906380509,0.88746341461284,0.7024428979663216,-0.0,1.0519679490907856,-0.0,-0.0,1.1879201311385728,-0.18792013113857323,-0.0,-0.0,1.8561448439260777,0.0,-0.856144843926077,0.0,-0.9386200657119902,-0.0,-0.0,1.9386200657119879,0.0,0.0,1.6426484437931659,0.0,-0.0,-0.0,-0.0,-1.9425265758314996
1.048768201022411,0.9809155394973136,1.0084484063803172,1.0039249794220093,1.0026617801276552,1.0090996201805937,0.5386363608347396,0.7143705196843657,0.5676897178763676,0.9871528012019957,0.24977606443342304,0.6497150535850187,0.061508867852788085,0.646224850106273,0.44278255051680115,0.9905299259131425,0.1777682902019735,0.945285440322395,0.33353243749434425,0.0,-0.803012822878605,0.0,0.0,-0.46445268716204885,1.4644526871620491,0.0,0.0,1.1432264511261923,0.0,-0.1432264511261975,0.0,-150.1323752284541,-0.0,-0.0,151.13237522845367,0.0,0.0,2.3064980867860694,0.0,-0.0,-0.0,-0.0,-322.6487441703678
0.6892826618839314,1.0631774299614127,0.9797039534051499,0.9924605983079987,0.9881307171139763,1.1185186344813889,0.9533730076162171,0.7279057010458765,0.38504756945397367,0.8787481573081017,0.359427235987937,0.45039373141886707,0.49620338844827694,0.7155404004886615,0.6960946256483718,0.7168207177424838,0.9024545071313316,0.8751360211260052,0.6015945487229177,0.0,-1.984341299570142,0.0,0.0,-2.1215030728361146,3.121503072836122,0.0,0.0,-8.655371383328486,-0.0,9.655371383328495,-0.0,4.238599100550122,0.0,0.0,-3.2385991005501342,-0.0,-0.0,-13.94825268467352,-0.0,0.0,0.0,0.0,4.071594042602757
1.212893075676132,1.028937131398028,0.9365569003703452,0.9876940171666669,0.9678133392900973,1.0136702362530463,1.1266910246337039,0.06225423056215973,0.5861605088859383,0.22087540846132447,0.7156993139394502,0.13355612588616272,0.8570741612058188,0.7787835783589954,0.9336156692233105,0.6313713412648597,0.2919487475471719,0.6041120336072123,0.397835222262365,-0.0,1.862736365602979,-0.0,-0.0,1.8513432951032904,-0.851343295103291,-0.0,-0.0,-0.46932876597335466,-0.0,1.4693287659733585,-0.0,-4.225253211466837,-0.0,-0.0,5.2252532114668435,-0.0,-0.0,-1.0823941681154718,-0.0,-0.0,-0.0,-0.0,-3.381089722195755
1.0089336593811713,1.0007580190242373,0.9996366270435886,0.9996905962241011,0.9999288444329107,0.9996062100248351,1.0000769530589453,0.3960448621644521,0.21707783870088737,0.18920604432911725,0.3904551129181302,0.8954386491646705,0.3662291167455719,0.32773086073646307,0.8052816991385531,0.8270296773946981,0.09813911544349363,0.5779583525877764,0.8456693689845093,-0.0,4.897328611810507,-0.0,-0.0,5.306667811374781,-4.306667811374779,-0.0,-0.0,1.5636473678617775,0.0,-0.5636473678617787,0.0,-0.5066208253914465,-0.0,-0.0,1.5066208253914435,0.0,0.0,1.2728455480260101,0.0,-0.0,-0.0,-0.0,-1.0813161296837759
2.4724176631234154,0.9041566288709751,1.1122269040121937,1.0444691293362072,1.0700205970918428,0.9307399041284882,1.1237879320599864,0.9901101051396297,0.7668426638818585,0.5125766961843435,0.40378017679383316,0.5448334395947981,0.7931190254087149,0.7233622422949827,0.12824070760813844,0.4611863477608188,0.6889933810113648,0.8276739789127721,0.36187465403412655,0.0,-2.6047410293823066,0.0,0.0,-3.3046612304729326,4.304661230472943,0.0,0.0,-2.0057555762373274,-0.0,3.0057555762373154,-0.0,1.2608115832997946,0.0,0.0,-0.260811583299794,-0.0,-0.0,-1.7478000048633981,-0.0,0.0,0.0,0.0,1.683295148026631
0.7439603282333986,0.9217514898868344,1.0856531569934114,1.0307463085649056,1.0544372424126138,0.853989631898873,0.882125820081384,0.16831222902643816,0.7057996382321781,0.2682266084867869,0.1722142913659821,0.03616243109366801,0.8149432369033053,0.5371381543542182,0.6534892529424916,0.9172483316821555,0.17675651098411338,0.21702728139819238,0.8430439477858162,-0.0,1.6183042342529752,-0.0,-0.0,1.457541376825027,-0.4575413768250214,-0.0,-0.0,-4.092491748670597,-0.0,5.092491748670598,-0.0,-6.793578046365315,-0.0,-0.0,7.793578046365287,-0.0,-0.0,-5.731785171103262,-0.0,-0.0,-0.0,-0.0,-2.5882890164624412
2.452714246132753,1.0369522383483305,0.9308391303944854,0.9763338671164088,0.9648853510560647,0.6434028868807387,1.049526058896747,0.6952601553620769,0.5904374155427042,0.4196738805306134,0.8826479653821196,0.510835697447196,0.41676113232124945,0.6030291462159713,0.621771988215596,0.9939335748276911,0.944868991798088,0.251560593137904,0.5625684638482857,-0.0,4.939514478442161,-0.0,-0.0,9.611311242396193,-8.611311242396216,-0.0,-0.0,10.587286849308109,0.0,-9.587286849308104,0.0,-2.2049146478342103,-0.0,-0.0,3.204914647834214,0.0,0.0,22.864719264861876,0.0,-0.0,-0.0,-0.0,-1.2966654095809411
0.4962175966383935,1.230797569212006,0.9538200445340956,0.9620888914122188,0.9891483424607003,0.9432413898815497,1.0029562143044424,0.8964893047129963,0.16831316825421094,0.39665717632161823,0.14216114784467193,0.9737520344250533,0.5633965949905027,0.12207968300477523,0.45016071787110523,0.6593165783345782,0.1946072321480935,0.08817162475535512,0.3641683174341537,0.0,-1.4966510042269754,0.0,0.0,-0.7502090424317773,1.7502090424317829,0.0,0.0,2.3049018305492153,0.0,-1.3049018305492208,0.0,-0.37169652822983434,-0.0,-0.0,1.3716965282298335,0.0,0.0,1.5270653348459515,0.0,-0.0,-0.0,-0.0,-0.2686700699636218
