e1_perturbed,relative_s2,relative_flux,k1,k2,k3,k4,e_J1/s2,e_J2/s2
1.1742421422707745,0.8583205602204854,1.004718800630456,0.5705993131969925,0.021985248386046985,0.6726228079701836,0.06982105037374975,-0.028453112734198253,1.022180661678916
0.6293295504282435,1.2484766672264087,0.8949686247064046,0.7579656022080516,0.16347853542392088,0.6569850989552283,0.9649549996600685,-0.5896659614840001,1.4913478920379626
0.4802867382550143,1.5952852073053032,0.9061274118907088,0.586330716491877,0.06888096751938588,0.6505894135789843,0.2858522015135243,-0.277627684215442,1.2594215462407186
0.9213273566139806,0.9704477331498427,0.9461469995356802,0.2665721271506456,0.838857808500045,0.4196236996865449,0.9360735451307015,1.8691004375207445,-0.8614265694405171
0.8632226369192089,1.0153154397484503,0.9090550047738544,0.3112648430467465,0.08414267771024031,0.04912323941207597,0.85479392285384,-6.632238902465325,3.3423632858721124
1.9711391719013558,0.9167416561938974,1.3149490674460753,0.8029865449982039,0.26347524958934476,0.2784914625779724,0.45136143696477427,-2.637245704739818,5.4946488602121715
2.4128156040668745,0.668536809775454,1.3552188558188558,0.18318518409000772,0.5609386303421936,0.6921740489745442,0.43523213356007306,-0.5286601734167734,1.5739853647266127
1.7443036594747485,1.0989007312214922,1.4084883736827978,0.26535021776137147,0.8855303104060465,0.4173516160989862,0.10173485735738685,3.22244410912436,-2.6491475869873904
0.5356856690597822,0.8413340988800162,0.7593622635374748,0.2563713375667912,0.38459327358443174,0.6673420088764457,0.7333267910256556,1.6803494614282624,-1.5619114881561036
1.6760924232186212,1.0167992591993318,1.5591628440446839,0.6673714172005721,0.8977777391172405,0.11201003973586487,0.0322969877085294,21.706605762853734,-4.539186221290191
1.5853462884706802,1.1397788231899724,1.2730134572147582,0.4618922001680209,0.7746766235668765,0.5590232803067744,0.7644811617827896,1.7487602124835568,-2.0006165041272936
2.3975392911293216,1.1592975148438995,1.549112376204099,0.33675490497211613,0.9167058914366919,0.5907687229785854,0.9556396757987566,2.5796703550838607,-3.9858175771189543
1.3232153752906846,1.0467713406992476,1.1304725469335422,0.6342111952225254,0.7454638419010928,0.8322525452269894,0.761256729012682,2.5830399591201756,-3.8158404904438483
