perturbation,rel_s2,rel_s3,rel_s4,relative_flux,k1,k2,k3,k4,k5,k6,k7,k8,e_J1/s2,e_J1/s3,e_J1/s4,e_J2/s2,e_J2/s3,e_J2/s4,e_J3/s2,e_J3/s3,e_J3/s4,e_J4/s2,e_J4/s3,e_J4/s4
2.542906455598971,0.9471399949963033,0.8833271504706498,0.7102948494747638,1.1458772819392855,0.10329859563835064,0.08122148334213997,0.12109175953575912,0.48708199333863256,0.3937077781442153,0.7052554116218511,0.8814146101721586,0.027724032675363275,-2.2810590581091144,0.0,0.0,3.4007930363431917,0.0,-2.4007930363431957,0.0,-0.9405580683530809,1.9405580683530779,0.0,2.9891644964780375,0.0
2.85490732869605,1.6393439072373133,1.6474688863045017,1.6480358189208797,1.6511158162216633,0.14159700097485373,0.14322499203208228,0.06312483552006987,0.2501188921468225,0.9378658969338027,0.7738188722397167,0.07827148852954835,0.8234886940447055,1.011151539505116,-0.0,-0.0,-0.44565388841375275,-0.0,1.4456538884137466,-0.0,6.420739989193281,-5.420739989193263,-0.0,-1.8541350962937475,-0.0
0.7182438688064459,1.0016052028491376,1.0034933454347363,1.0039277565665836,0.8987964629875698,0.7757152925169991,0.45442629160437287,0.3996654841691969,0.1577374813612289,0.7010850660018104,0.15751846920490153,0.04182981272989572,0.9638814075447366,-70.2588418154372,0.0,0.0,61.79227423702871,0.0,-60.7922742370287,0.0,-269.1992907968138,270.19929079681367,0.0,51.34525043614938,0.0
2.67903757565978,1.0009204371592744,1.0175471004828003,1.0236787908525908,1.2608094721717902,0.2400019880478108,0.9612650475066048,0.049634513365467536,0.3560794583501996,0.8809912594358036,0.8046556938171904,0.45344344591830854,0.6764998901210805,224.9465365510641,-0.0,-0.0,-11.615019087524777,-0.0,12.61501908752479,-0.0,32.21135267172603,-31.211352671725994,-0.0,-48.629612396293005,-0.0
1.2559753854850788,0.9979894944591007,0.9947262254042298,0.9797878536193841,1.0028117095485574,0.02192135035981546,0.260182415040517,0.460962829023154,0.5416015092627076,0.564886200998014,0.027836061202952123,0.5128765550767099,0.7248454477109574,-1.3917837278070808,0.0,0.0,2.465810629278835,0.0,-1.465810629278829,0.0,-0.5288291919330486,1.5288291919330497,0.0,12.237751015137617,0.0
1.4968898790165839,1.0034278061753568,1.0091066548873444,1.0102641657048335,1.0999621636921528,0.4250582794165054,0.889246315664432,0.4878582451828891,0.1873807289458872,0.8542028264329361,0.351471145762039,0.11568082799296164,0.18936058652040133,26.602826135937388,-0.0,-0.0,-14.59484042493514,-0.0,15.594840424935152,-0.0,72.09139154110656,-71.09139154110659,-0.0,-35.51771121991519,-0.0
2.887167693552241,0.9968412397282316,0.9857987122230132,0.9719234682151643,1.1383946242618306,0.7573713420339673,0.7625272743535202,0.2405067325380823,0.905564002357131,0.8475508199387577,0.43796346189545055,0.8591195415080403,0.18422466555733208,-38.36504519089285,0.0,0.0,12.100618525888603,0.0,-11.1006185258886,0.0,-9.389479163211938,10.389479163211941,0.0,53.17766080886805,0.0
0.23018503401045792,1.1605821830717296,1.4478512256960052,1.8381697664592578,0.6310626862592476,0.28230897339184724,0.6605277407619158,0.8174414328740965,0.2534385167259945,0.42521258085352687,0.8065509117209204,0.8008369515668075,0.6314029457557787,-4.225310422151153,0.0,0.0,5.229066990944225,0.0,-4.229066990944217,0.0,-6.09541909040619,7.095419090406187,0.0,1.39313425770167,0.0
1.4150021296478505,1.000490294260935,1.030353682892522,1.0476688003777062,1.1441759884810898,0.8021827047376788,0.32601926573818785,0.0042256685523710535,0.5818481974194247,0.6740148544006312,0.4443842415053827,0.27142883309948274,0.13992044502130363,257.13202992567693,-0.0,-0.0,-3.3327930182410035,-0.0,4.332793018241002,-0.0,6.019121599568431,-5.01912159956842,-0.0,-5.20220593706551,-0.0
0.7606764018485468,1.0171665855513101,1.0225002570710355,1.029376212801781,0.999230971142843,0.034526841790701535,0.007909088096342942,0.7702371986669181,0.3148878974403293,0.41053640403165137,0.2553041313200587,0.8053781607067406,0.24294641395617944,-0.0456021073761014,0.0,0.0,4.441022657835515,0.0,-3.4410226578354983,0.0,-3.4862475808773246,4.486247580877315,0.0,8.365659339914945,0.0
